id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,Superhost_Status,price_per_guest,host_size_group
8.64731E+17,414175819,2021-07-20,f,7,11,t,Victoria-Fraserview,49.22,-123.07,Private room,1,1,1,51.00,1,300,2,4.50,1.71,No,51.00,Multi Listing Host
9.05026E+17,376162346,2020-11-18,,2,2,t,Downtown Eastside,49.28,-123.10,Private room,1,,1,51.00,30,362,0,,,Missing,51.00,Multi Listing Host
9.08836E+17,227662329,2018-11-26,f,144,221,t,Mount Pleasant,49.26,-123.10,Entire home/apt,2,1,1,51.00,30,363,0,,,No,25.50,Multi Listing Host
654763,2459577,2012-05-25,f,2,2,t,Kensington-Cedar Cottage,49.25,-123.07,Entire home/apt,1,1,1,52.00,30,0,24,4.73,0.2,No,52.00,Multi Listing Host
11549700,60939105,2016-02-29,,4,6,t,Kensington-Cedar Cottage,49.25,-123.07,Private room,2,,1,52.00,30,137,12,5.00,0.14,Missing,26.00,Multi Listing Host
18152388,117119918,2017-02-19,,5,7,t,Kensington-Cedar Cottage,49.24,-123.09,Private room,1,,1,52.00,30,257,7,4.57,0.12,Missing,52.00,Multi Listing Host
37130916,42868090,2015-08-29,f,1,4,t,Renfrew-Collingwood,49.25,-123.05,Entire home/apt,2,1,2,52.00,2,0,55,4.38,1.2,No,26.00,Multi Listing Host
49916516,19658238,2014-08-07,,6,14,t,Hastings-Sunrise,49.26,-123.04,Private room,2,,1,52.00,30,125,5,4.60,0.22,Missing,26.00,Multi Listing Host
8.85419E+17,495269130,2023-01-09,,2,2,t,Victoria-Fraserview,49.21,-123.07,Private room,1,,1,52.00,14,337,0,,,Missing,52.00,Multi Listing Host
9.08722E+17,227662329,2018-11-26,f,144,221,t,Mount Pleasant,49.26,-123.10,Entire home/apt,2,1,1,52.00,30,328,0,,,No,26.00,Multi Listing Host
35715700,7155253,2013-06-27,,20,38,t,Renfrew-Collingwood,49.24,-123.04,Private room,2,,1,53.00,30,32,17,4.35,0.36,Missing,26.50,Multi Listing Host
39954476,233545783,2018-12-31,,5,7,t,Hastings-Sunrise,49.27,-123.04,Private room,1,,1,53.00,30,275,10,4.90,0.25,Missing,53.00,Multi Listing Host
51476043,233545783,2018-12-31,,5,7,t,Hastings-Sunrise,49.27,-123.04,Private room,1,1,1,53.00,30,101,10,5.00,0.49,Missing,53.00,Multi Listing Host
6.69832E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,53.00,30,236,1,1.00,0.1,Missing,26.50,Multi Listing Host
6.71115E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,53.00,30,236,3,3.67,0.37,Missing,26.50,Multi Listing Host
7.51182E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,53.00,30,355,1,2.00,0.17,Missing,26.50,Multi Listing Host
7.54351E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,53.00,30,236,1,1.00,0.25,Missing,26.50,Multi Listing Host
7.89146E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,53.00,30,236,2,3.50,0.58,Missing,26.50,Multi Listing Host
7.9591E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,53.00,30,236,0,,,Missing,26.50,Multi Listing Host
8.53117E+17,14656721,2014-04-23,t,5,13,t,Kensington-Cedar Cottage,49.24,-123.06,Entire home/apt,1,1,1,53.00,30,222,0,,,Yes,53.00,Multi Listing Host
7858932,40984901,2015-08-09,,6,7,t,Marpole,49.21,-123.11,Private room,2,,1,54.00,31,161,59,4.83,0.66,Missing,27.00,Multi Listing Host
26471674,188209109,2018-05-06,,12,46,t,Oakridge,49.23,-123.11,Private room,1,,1,54.00,30,123,16,4.31,0.27,Missing,54.00,Multi Listing Host
51476263,233545783,2018-12-31,,5,7,t,Hastings-Sunrise,49.27,-123.04,Private room,1,1,1,54.00,30,9,4,5.00,0.26,Missing,54.00,Multi Listing Host
52924224,233545783,2018-12-31,,5,7,t,Hastings-Sunrise,49.27,-123.04,Private room,1,,1,54.00,30,129,4,4.50,0.31,Missing,54.00,Multi Listing Host
9.02191E+17,227662329,2018-11-26,f,144,221,t,Riley Park,49.24,-123.10,Entire home/apt,2,1,1,54.00,30,362,0,,,No,27.00,Multi Listing Host
9.088E+17,227662329,2018-11-26,f,144,221,t,Mount Pleasant,49.26,-123.10,Entire home/apt,2,1,1,54.00,30,334,0,,,No,27.00,Multi Listing Host
8721425,45774764,2015-10-04,,1,1,t,Riley Park,49.25,-123.11,Private room,2,,,55.00,7,169,113,4.78,1.22,Missing,27.50,Single Listing Host
12829633,24738659,2014-12-11,,5,6,t,Riley Park,49.24,-123.10,Private room,1,,1,55.00,4,164,10,4.78,0.12,Missing,55.00,Multi Listing Host
18359361,110997032,2017-01-11,,1,2,f,Grandview-Woodland,49.27,-123.07,Private room,2,,1,55.00,3,0,86,4.82,1.16,Missing,27.50,Multi Listing Host
19826523,123037854,2017-03-28,,1,2,t,Killarney,49.23,-123.03,Private room,2,,1,55.00,7,0,10,4.30,0.14,Missing,27.50,Multi Listing Host
23078420,171137039,2018-02-01,,3,3,t,Renfrew-Collingwood,49.25,-123.05,Private room,1,,1,55.00,3,0,16,4.80,0.25,Missing,55.00,Multi Listing Host
25752951,190921577,2018-05-22,,4,4,t,Oakridge,49.23,-123.12,Private room,1,,1,55.00,6,7,186,4.85,3.05,Missing,55.00,Multi Listing Host
26505492,188209109,2018-05-06,,12,46,t,Oakridge,49.23,-123.11,Private room,1,,1,55.00,30,173,13,4.15,0.22,Missing,55.00,Multi Listing Host
31340160,234416464,2019-01-04,f,2,2,t,Kensington-Cedar Cottage,49.26,-123.06,Private room,2,,1,55.00,1,0,70,4.96,1.31,No,27.50,Multi Listing Host
32135798,125368592,2017-04-11,,7,13,t,Downtown,49.28,-123.12,Private room,1,,1,55.00,30,148,9,4.67,0.2,Missing,55.00,Multi Listing Host
33962306,256080027,2019-04-15,f,1,1,t,Hastings-Sunrise,49.28,-123.03,Entire home/apt,2,1,1,55.00,3,0,27,4.27,0.54,No,27.50,Single Listing Host
35950527,50322733,2015-12-01,f,1,2,t,Fairview,49.26,-123.13,Entire home/apt,2,1,1,55.00,30,0,7,4.71,0.15,No,27.50,Multi Listing Host
36603153,184468096,2018-04-15,,1,2,t,West End,49.29,-123.13,Private room,2,,2,55.00,30,0,2,5.00,0.04,Missing,27.50,Multi Listing Host
37746138,254639639,2019-04-10,f,1,1,t,Mount Pleasant,49.26,-123.09,Entire home/apt,2,1,1,55.00,150,161,0,,,No,27.50,Single Listing Host
38648560,59796129,2016-02-21,f,1,1,t,Grandview-Woodland,49.27,-123.07,Entire home/apt,2,,1,55.00,2,0,2,5.00,0.04,No,27.50,Single Listing Host
41113261,321683835,2019-12-27,,1,1,t,Downtown,49.27,-123.13,Private room,1,,1,55.00,1,0,10,5.00,0.24,Missing,55.00,Single Listing Host
49469128,94403842,2016-09-09,f,7,11,t,Sunset,49.23,-123.08,Entire home/apt,2,,1,55.00,30,190,6,4.50,0.26,No,27.50,Multi Listing Host
49896211,19658238,2014-08-07,,6,14,t,Hastings-Sunrise,49.26,-123.04,Private room,2,,1,55.00,30,96,3,3.67,0.13,Missing,27.50,Multi Listing Host
6.32144E+17,66327125,2016-04-08,,10,23,t,Oakridge,49.22,-123.14,Private room,1,,1,55.00,30,300,2,5.00,0.19,Missing,55.00,Multi Listing Host
7.47187E+17,377295212,2020-11-28,,2,18,t,Kitsilano,49.27,-123.18,Shared room,1,,2,55.00,31,266,2,4.50,0.72,Missing,55.00,Multi Listing Host
8.01002E+17,495269130,2023-01-09,,2,2,t,Victoria-Fraserview,49.21,-123.07,Private room,1,,1,55.00,7,273,20,4.40,4.58,Missing,55.00,Multi Listing Host
8.95826E+17,414175819,2021-07-20,f,7,11,t,Victoria-Fraserview,49.22,-123.07,Private room,1,1,1,55.00,1,356,0,,,No,55.00,Multi Listing Host
9.08173E+17,517932861,2023-06-02,,15,15,f,Dunbar Southlands,49.25,-123.19,Private room,1,1,1,55.00,1,54,0,,,Missing,55.00,Multi Listing Host
28986945,12310952,2014-02-17,,7,11,t,Marpole,49.21,-123.11,Private room,2,,1,56.00,30,36,10,5.00,0.34,Missing,28.00,Multi Listing Host
32815298,5408150,2013-03-10,,1,3,t,South Cambie,49.25,-123.12,Private room,2,,1,56.00,30,100,7,5.00,0.17,Missing,28.00,Multi Listing Host
6.21658E+17,408256349,2021-06-20,,5,18,t,Renfrew-Collingwood,49.25,-123.04,Private room,1,,1,56.00,30,68,2,5.00,0.23,Missing,56.00,Multi Listing Host
6.89122E+17,125368592,2017-04-11,,7,13,t,Downtown,49.28,-123.12,Private room,1,,1,56.00,30,175,1,2.00,0.17,Missing,56.00,Multi Listing Host
6.91716E+17,244855688,2019-02-23,,11,11,t,Kensington-Cedar Cottage,49.23,-123.06,Private room,2,,1,56.00,30,309,0,,,Missing,28.00,Multi Listing Host
7.54369E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,56.00,30,206,1,5.00,0.43,Missing,28.00,Multi Listing Host
7.93014E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,56.00,30,236,0,,,Missing,28.00,Multi Listing Host
7.93027E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,2,56.00,30,236,1,1.00,0.19,Missing,28.00,Multi Listing Host
27509280,207405048,2018-08-04,,5,5,t,Renfrew-Collingwood,49.24,-123.05,Private room,2,,2,57.00,1,9,36,4.64,0.61,Missing,28.50,Multi Listing Host
51015559,188209109,2018-05-06,,12,46,t,Oakridge,49.23,-123.12,Private room,2,,1,57.00,30,35,7,4.14,0.33,Missing,28.50,Multi Listing Host
51301836,88405999,2016-08-07,,12,24,t,Kerrisdale,49.22,-123.15,Private room,1,,1,57.00,30,73,6,5.00,0.48,Missing,57.00,Multi Listing Host
52585480,26907129,2015-01-29,f,1,2,t,Riley Park,49.24,-123.10,Entire home/apt,2,,1,57.00,1,0,87,4.66,5.21,No,28.50,Multi Listing Host
53780504,188209109,2018-05-06,,12,46,t,Oakridge,49.23,-123.11,Private room,1,,1,57.00,30,123,0,,,Missing,57.00,Multi Listing Host
6.36542E+17,7142634,2013-06-27,,21,39,t,Renfrew-Collingwood,49.24,-123.04,Private room,2,,1,57.00,30,43,7,4.29,0.67,Missing,28.50,Multi Listing Host
7.85568E+17,9054237,2013-09-25,f,1,1,t,Dunbar Southlands,49.25,-123.19,Entire home/apt,2,1,1,57.00,30,82,2,5.00,0.83,No,28.50,Single Listing Host
8.93876E+17,80604891,2016-06-29,f,4,5,t,Dunbar Southlands,49.23,-123.19,Shared room,1,,1,57.00,7,71,0,,,No,57.00,Multi Listing Host
6.39708E+17,414175819,2021-07-20,f,7,11,t,Victoria-Fraserview,49.22,-123.07,Private room,1,1,1,58.00,1,69,20,4.70,1.8,No,58.00,Multi Listing Host
8.91685E+17,180017812,2018-03-22,,7,9,t,Arbutus Ridge,49.25,-123.16,Private room,6,,1,58.00,30,178,0,,,Missing,9.67,Multi Listing Host
7860202,40984901,2015-08-09,,6,7,t,Marpole,49.21,-123.11,Private room,2,,1,59.00,31,190,51,4.61,0.55,Missing,29.50,Multi Listing Host
34091763,257431562,2019-04-22,,2,2,t,Killarney,49.23,-123.04,Private room,1,,1,59.00,2,163,58,4.66,1.17,Missing,59.00,Multi Listing Host
34577064,189396692,2018-05-13,f,1,1,t,Victoria-Fraserview,49.22,-123.06,Entire home/apt,6,2,3,59.00,30,1,0,,,No,9.83,Single Listing Host
36043428,11022532,2014-01-04,,2,2,t,Kensington-Cedar Cottage,49.24,-123.07,Private room,2,,1,59.00,2,0,11,4.82,0.23,Missing,29.50,Multi Listing Host
37639235,156460473,2017-10-27,,3,24,t,South Cambie,49.25,-123.12,Private room,2,,1,59.00,30,0,1,5.00,0.02,Missing,29.50,Multi Listing Host
42233689,326244385,2020-01-10,f,2,6,t,Dunbar Southlands,49.25,-123.19,Private room,1,1,1,59.00,2,57,80,4.75,1.98,No,59.00,Multi Listing Host
48406680,386679283,2021-01-30,f,3,3,t,Downtown,49.28,-123.13,Entire home/apt,3,1,1,59.00,10,0,1,1.00,0.04,No,19.67,Multi Listing Host
6.69771E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,59.00,30,236,1,3.00,0.13,Missing,29.50,Multi Listing Host
6.73839E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,59.00,30,236,1,5.00,0.29,Missing,29.50,Multi Listing Host
7.40102E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,59.00,30,350,1,1.00,0.13,Missing,29.50,Multi Listing Host
7.57467E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,59.00,30,236,0,,,Missing,29.50,Multi Listing Host
7.57477E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,59.00,30,236,1,5.00,0.21,Missing,29.50,Multi Listing Host
7.57483E+17,452919213,2022-04-05,,18,18,t,Mount Pleasant,49.26,-123.11,Private room,2,,2,59.00,30,236,0,,,Missing,29.50,Multi Listing Host
7.86429E+17,257431562,2019-04-22,,2,2,t,Killarney,49.23,-123.04,Private room,1,,1,59.00,2,294,9,4.78,2.06,Missing,59.00,Multi Listing Host
8.02953E+17,495597904,2023-01-11,,4,4,t,Victoria-Fraserview,49.23,-123.05,Private room,1,,1,59.00,1,101,10,5.00,2.17,Missing,59.00,Multi Listing Host
5761885,17378930,2014-06-28,f,1,1,t,Grandview-Woodland,49.29,-123.06,Entire home/apt,2,,1,60.00,85,0,1,5.00,0.01,No,30.00,Single Listing Host
9319614,48372635,2015-11-07,,1,1,t,Kensington-Cedar Cottage,49.26,-123.07,Private room,1,,1,60.00,30,0,7,4.71,0.12,Missing,60.00,Single Listing Host
13358432,34594484,2015-05-30,,3,5,t,Renfrew-Collingwood,49.25,-123.03,Entire home/apt,1,2,1,60.00,30,148,37,4.58,0.44,Missing,60.00,Multi Listing Host
14775158,39040533,2015-07-20,,1,2,t,Sunset,49.22,-123.09,Private room,1,,1,60.00,1,0,543,4.73,7.19,Missing,60.00,Multi Listing Host
20307736,141248568,2017-07-18,,1,1,t,Killarney,49.22,-123.04,Private room,3,,1,60.00,1,292,78,4.60,1.1,Missing,20.00,Single Listing Host
20864984,137398000,2017-06-27,,3,7,t,Oakridge,49.23,-123.11,Private room,2,,1,60.00,360,179,132,4.80,1.91,Missing,30.00,Multi Listing Host
22278475,140888106,2017-07-17,,1,2,t,Grandview-Woodland,49.28,-123.06,Private room,2,,1,60.00,31,365,42,4.88,0.71,Missing,30.00,Multi Listing Host
22931554,166876337,2018-01-09,,1,2,f,Oakridge,49.23,-123.14,Private room,2,,2,60.00,30,0,52,4.19,0.8,Missing,30.00,Multi Listing Host
23056643,171137039,2018-02-01,,3,3,t,Renfrew-Collingwood,49.25,-123.05,Private room,1,,1,60.00,1,1,31,4.71,0.48,Missing,60.00,Multi Listing Host
26945692,19658238,2014-08-07,,6,14,t,Hastings-Sunrise,49.26,-123.04,Private room,2,,1,60.00,30,47,42,4.56,0.71,Missing,30.00,Multi Listing Host
31147902,25074817,2014-12-21,,7,7,t,West End,49.28,-123.13,Private room,1,,1,60.00,30,31,17,4.47,0.32,Missing,60.00,Multi Listing Host
33340994,97025302,2016-09-27,,1,1,t,Kensington-Cedar Cottage,49.26,-123.09,Private room,2,,1,60.00,1,0,52,4.31,1.02,Missing,30.00,Single Listing Host
37221210,90104802,2016-08-15,f,2,2,t,Kensington-Cedar Cottage,49.26,-123.06,Private room,2,,1,60.00,1,0,5,5.00,0.11,No,30.00,Multi Listing Host
38580124,15077998,2014-05-04,t,4,14,t,Downtown,49.28,-123.10,Private room,2,,1,60.00,30,0,8,4.38,0.18,Yes,30.00,Multi Listing Host
39974740,23505423,2014-11-09,f,1,5,t,Fairview,49.26,-123.13,Entire home/apt,2,1,1,60.00,30,0,0,,,No,30.00,Multi Listing Host
40434743,274044227,2019-07-06,,1,2,t,Kensington-Cedar Cottage,49.25,-123.09,Private room,2,,1,60.00,2,63,169,4.88,3.97,Missing,30.00,Multi Listing Host
40788177,53851701,2016-01-08,,3,4,t,Grandview-Woodland,49.27,-123.07,Private room,1,,1,60.00,30,0,0,,,Missing,60.00,Multi Listing Host
45844376,102554136,2016-11-05,t,15,45,t,Kensington-Cedar Cottage,49.25,-123.06,Private room,1,,1,60.00,30,0,21,4.81,0.71,Yes,60.00,Multi Listing Host
47292724,25074817,2014-12-21,,7,7,t,West End,49.28,-123.13,Private room,1,,1,60.00,30,31,8,4.25,0.31,Missing,60.00,Multi Listing Host
49263410,153141355,2017-10-03,,1,1,t,Killarney,49.23,-123.05,Private room,1,,,60.00,30,0,0,,,Missing,60.00,Single Listing Host
52266281,5756380,2013-04-03,,2,4,t,Kitsilano,49.27,-123.16,Private room,1,,2,60.00,30,192,2,5.00,0.12,Missing,60.00,Multi Listing Host
53638287,188209109,2018-05-06,,12,46,t,Oakridge,49.22,-123.12,Private room,1,1,1,60.00,30,175,4,5.00,0.23,Missing,60.00,Multi Listing Host
6.53167E+17,66327125,2016-04-08,,10,23,t,Oakridge,49.22,-123.14,Private room,1,,1,60.00,30,100,1,5.00,0.1,Missing,60.00,Multi Listing Host
6.90152E+17,171137039,2018-02-01,,3,3,t,Renfrew-Collingwood,49.25,-123.05,Private room,2,,1,60.00,1,3,24,4.71,2.58,Missing,30.00,Multi Listing Host
7.50293E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,60.00,30,353,0,,,Missing,30.00,Multi Listing Host
7.50369E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,60.00,30,354,0,,,Missing,30.00,Multi Listing Host
7.50387E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,2,,1,60.00,30,355,0,,,Missing,30.00,Multi Listing Host
7.50395E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,2,,2,60.00,30,355,0,,,Missing,30.00,Multi Listing Host
7.50432E+17,484051894,2022-10-17,,13,13,t,Mount Pleasant,49.26,-123.11,Private room,1,,1,60.00,30,355,0,,,Missing,60.00,Multi Listing Host
8.44949E+17,352419013,2020-06-28,,1,1,f,Mount Pleasant,49.27,-123.10,Private room,1,,1,60.00,30,0,0,,,Missing,60.00,Single Listing Host
8.70099E+17,9201554,2013-10-03,,1,6,t,Downtown,49.28,-123.12,Private room,1,,1,60.00,30,334,0,,,Missing,60.00,Multi Listing Host
2917168,13868691,2014-04-03,f,2,10,t,Kensington-Cedar Cottage,49.26,-123.07,Private room,4,1,1,61.00,1,11,84,4.20,0.77,No,15.25,Multi Listing Host
31419801,7308133,2013-07-05,,1,6,t,Arbutus Ridge,49.25,-123.16,Private room,2,,1,61.00,3,240,152,4.82,2.83,Missing,30.50,Multi Listing Host
52439913,162438356,2017-12-12,f,2,4,t,Downtown,49.28,-123.13,Entire home/apt,2,1,1,61.00,30,62,9,4.67,0.44,No,30.50,Multi Listing Host
8.95786E+17,250206436,2019-03-21,,3,3,t,Sunset,49.21,-123.10,Private room,2,,1,61.00,1,58,6,5.00,6,Missing,30.50,Multi Listing Host
9.04723E+17,502501946,2023-02-23,,14,15,t,Dunbar Southlands,49.25,-123.19,Private room,1,,1,61.00,1,29,0,,,Missing,61.00,Multi Listing Host
9.05462E+17,502501946,2023-02-23,,14,15,t,Dunbar Southlands,49.24,-123.20,Private room,1,,1,61.00,1,51,0,,,Missing,61.00,Multi Listing Host
13452560,16636703,2014-06-10,f,1,1,f,Mount Pleasant,49.26,-123.08,Entire home/apt,2,1,1,62.00,5,2,38,4.62,0.45,No,31.00,Single Listing Host
29765542,25074817,2014-12-21,,7,7,t,West End,49.28,-123.13,Private room,2,,1,62.00,30,31,37,4.57,0.8,Missing,31.00,Multi Listing Host
33097298,236411620,2019-01-13,,2,2,t,Marpole,49.21,-123.13,Private room,1,,1,62.00,1,40,68,4.43,1.36,Missing,62.00,Multi Listing Host
41404879,134291769,2017-06-09,f,3,9,t,Kensington-Cedar Cottage,49.26,-123.07,Entire home/apt,2,,1,62.00,30,35,3,4.67,0.09,No,31.00,Multi Listing Host
47095909,25074817,2014-12-21,,7,7,t,West End,49.28,-123.13,Private room,2,,1,62.00,30,61,6,4.00,0.21,Missing,31.00,Multi Listing Host
6.44842E+17,463232905,2022-06-08,,1,1,f,Mount Pleasant,49.26,-123.10,Private room,1,,1,62.00,30,313,0,,,Missing,62.00,Single Listing Host
8.97791E+17,22254869,2014-10-07,,52,70,t,Fairview,49.26,-123.13,Private room,1,,1,62.00,7,214,0,,,Missing,62.00,Multi Listing Host
9.06513E+17,502687176,2023-02-25,,3,3,t,Victoria-Fraserview,49.23,-123.07,Private room,1,,1,62.00,1,85,0,,,Missing,62.00,Multi Listing Host
18707775,31552430,2015-04-19,,1,2,t,Kensington-Cedar Cottage,49.24,-123.09,Private room,1,,1,63.00,30,262,11,4.89,0.15,Missing,63.00,Multi Listing Host
25831764,19658238,2014-08-07,,6,14,t,Hastings-Sunrise,49.26,-123.04,Private room,2,,1,63.00,30,112,86,4.60,1.44,Missing,31.50,Multi Listing Host
40968048,58512,2009-11-29,f,5,6,t,Grandview-Woodland,49.26,-123.07,Entire home/apt,6,3,3,63.00,365,365,0,,,No,10.50,Multi Listing Host
6.35426E+17,7142634,2013-06-27,,21,39,t,Renfrew-Collingwood,49.24,-123.04,Private room,2,,1,63.00,28,8,5,4.20,0.47,Missing,31.50,Multi Listing Host
6.97925E+17,410010562,2021-06-30,t,13,49,t,Kerrisdale,49.23,-123.16,Private room,1,1,1,63.00,30,11,0,,,Yes,63.00,Multi Listing Host
8.57104E+17,506721760,2023-03-23,,6,6,t,Kerrisdale,49.23,-123.14,Private room,2,,1,63.00,30,37,0,,,Missing,31.50,Multi Listing Host
9.04702E+17,502501946,2023-02-23,,14,15,t,Dunbar Southlands,49.24,-123.20,Private room,2,,1,63.00,1,33,0,,,Missing,31.50,Multi Listing Host
39846941,233545783,2018-12-31,,5,7,t,Hastings-Sunrise,49.27,-123.04,Private room,2,,1,64.00,30,292,6,5.00,0.15,Missing,32.00,Multi Listing Host
7.62577E+17,11067913,2014-01-06,,4,13,t,Grandview-Woodland,49.27,-123.07,Entire home/apt,4,2,2,64.00,74,147,1,5.00,0.19,Missing,16.00,Multi Listing Host
8.74159E+17,88405999,2016-08-07,,12,24,t,Kerrisdale,49.22,-123.15,Private room,1,,1,64.00,30,151,0,,,Missing,64.00,Multi Listing Host
9.08214E+17,88405999,2016-08-07,,12,24,t,Kerrisdale,49.22,-123.15,Private room,2,1,1,64.00,30,325,0,,,Missing,32.00,Multi Listing Host
4395511,9085924,2013-09-27,,3,4,t,Renfrew-Collingwood,49.24,-123.03,Private room,2,,1,65.00,4,236,291,4.82,2.78,Missing,32.50,Multi Listing Host
4699429,7940236,2013-08-04,,5,6,t,Renfrew-Collingwood,49.25,-123.04,Private room,1,,1,65.00,31,49,5,4.80,0.05,Missing,65.00,Multi Listing Host
4701041,7940236,2013-08-04,,5,6,t,Renfrew-Collingwood,49.25,-123.04,Private room,1,,1,65.00,31,49,2,4.50,0.02,Missing,65.00,Multi Listing Host
6611269,34594484,2015-05-30,,3,5,t,Renfrew-Collingwood,49.25,-123.03,Entire home/apt,2,1,1,65.00,30,8,61,4.84,0.63,Missing,32.50,Multi Listing Host
15255610,96891995,2016-09-26,f,1,1,t,Mount Pleasant,49.26,-123.10,Entire home/apt,2,1,1,65.00,30,0,3,5.00,0.04,No,32.50,Single Listing Host
21752149,2253467,2012-04-29,,1,2,t,Hastings-Sunrise,49.29,-123.05,Private room,2,,1,65.00,2,0,87,4.93,1.33,Missing,32.50,Multi Listing Host
24948099,57488206,2016-02-05,f,3,3,t,Hastings-Sunrise,49.28,-123.06,Private room,2,,1,65.00,4,0,1,5.00,0.02,No,32.50,Multi Listing Host
25432407,191993016,2018-05-28,f,1,1,f,Kensington-Cedar Cottage,49.24,-123.06,Private room,1,1,1,65.00,3,0,0,,,No,65.00,Single Listing Host
25751097,152617795,2017-09-29,f,4,4,t,Marpole,49.21,-123.14,Private room,2,1,1,65.00,2,0,35,4.83,0.57,No,32.50,Multi Listing Host
25943082,194966518,2018-06-11,,3,3,t,Renfrew-Collingwood,49.23,-123.03,Private room,2,,1,65.00,4,202,166,4.89,2.73,Missing,32.50,Multi Listing Host
31122370,177522058,2018-03-09,f,1,2,t,Hastings-Sunrise,49.28,-123.05,Entire home/apt,2,2,1,65.00,30,41,11,5.00,0.24,No,32.50,Multi Listing Host
32985306,1413457,2011-11-16,,2,4,t,Arbutus Ridge,49.24,-123.16,Private room,1,,1,65.00,14,70,18,4.83,0.35,Missing,65.00,Multi Listing Host
34576151,39021349,2015-07-20,,2,6,t,Riley Park,49.25,-123.10,Private room,1,,1,65.00,3,176,35,4.66,0.72,Missing,65.00,Multi Listing Host
35462542,240458335,2019-02-01,f,1,3,t,Grandview-Woodland,49.29,-123.07,Private room,2,1,1,65.00,3,0,3,4.00,0.06,No,32.50,Multi Listing Host
40008459,30300318,2015-03-30,,4,4,t,West End,49.29,-123.14,Private room,1,,1,65.00,2,0,4,5.00,0.09,Missing,65.00,Multi Listing Host
42075288,22529755,2014-10-14,,1,1,t,Kitsilano,49.27,-123.15,Private room,2,,1,65.00,2,0,4,5.00,0.1,Missing,32.50,Single Listing Host
43285457,45662126,2015-10-03,,2,3,t,South Cambie,49.25,-123.12,Private room,1,,1,65.00,30,165,11,5.00,0.32,Missing,65.00,Multi Listing Host
